datetime,business date,date,time,open,high,low,close,volume
2025-02-05 10:48:00,2025-02-05,2025-02-05,10:48:00,8610.52,8611.55,8608.57,8610.26,435743600
2025-02-05 10:49:00,2025-02-05,2025-02-05,10:49:00,8610.44,8611.29,8607.13,8610.8,459769840
2025-02-05 10:50:00,2025-02-05,2025-02-05,10:50:00,8611.4,8613.0,8610.09,8612.58,324386528
2025-02-05 10:51:00,2025-02-05,2025-02-05,10:51:00,8612.62,8614.66,8610.68,8611.25,387255936
2025-02-05 10:52:00,2025-02-05,2025-02-05,10:52:00,8612.16,8613.15,8610.74,8612.42,308117248
2025-02-05 10:53:00,2025-02-05,2025-02-05,10:53:00,8612.9,8613.07,8611.25,8612.09,334413472
2025-02-05 10:54:00,2025-02-05,2025-02-05,10:54:00,8611.94,8611.94,8610.3,8610.66,279753952
2025-02-05 10:55:00,2025-02-05,2025-02-05,10:55:00,8610.27,8610.85,8608.09,8610.29,456187952
2025-02-05 10:56:00,2025-02-05,2025-02-05,10:56:00,8612.21,8612.52,8610.07,8611.12,418915472
2025-02-05 10:57:00,2025-02-05,2025-02-05,10:57:00,8611.13,8613.25,8610.62,8613.25,298587568
2025-02-05 10:58:00,2025-02-05,2025-02-05,10:58:00,8613.42,8614.29,8611.56,8612.89,328380752
2025-02-05 10:59:00,2025-02-05,2025-02-05,10:59:00,8612.48,8615.01,8611.72,8614.17,306808032
2025-02-05 11:00:00,2025-02-05,2025-02-05,11:00:00,8614.87,8614.88,8611.96,8613.86,311156432
2025-02-05 11:01:00,2025-02-05,2025-02-05,11:01:00,8615.39,8615.76,8613.64,8614.82,431949472
2025-02-05 11:02:00,2025-02-05,2025-02-05,11:02:00,8615.62,8615.63,8608.29,8608.62,721004112
2025-02-05 11:03:00,2025-02-05,2025-02-05,11:03:00,8608.1,8609.44,8606.51,8608.39,298882032
2025-02-05 11:04:00,2025-02-05,2025-02-05,11:04:00,8608.04,8609.98,8606.51,8606.51,290143520
2025-02-05 11:05:00,2025-02-05,2025-02-05,11:05:00,8606.01,8606.3,8604.47,8605.17,280819200
2025-02-05 11:06:00,2025-02-05,2025-02-05,11:06:00,8605.42,8605.62,8599.41,8599.48,431960608
2025-02-05 11:07:00,2025-02-05,2025-02-05,11:07:00,8600.27,8602.03,8599.3,8601.11,303547824
2025-02-05 11:08:00,2025-02-05,2025-02-05,11:08:00,8601.65,8601.9,8598.63,8601.81,262554702
2025-02-05 11:09:00,2025-02-05,2025-02-05,11:09:00,8601.47,8605.14,8600.9,8604.85,204126624
2025-02-05 11:10:00,2025-02-05,2025-02-05,11:10:00,8604.81,8605.59,8603.31,8605.16,273924304
2025-02-05 11:11:00,2025-02-05,2025-02-05,11:11:00,8603.34,8606.98,8603.34,8605.74,374705536
2025-02-05 11:12:00,2025-02-05,2025-02-05,11:12:00,8605.19,8605.19,8601.4,8601.58,560977664
2025-02-05 11:13:00,2025-02-05,2025-02-05,11:13:00,8601.88,8602.41,8600.09,8602.3,364648640
2025-02-05 11:14:00,2025-02-05,2025-02-05,11:14:00,8602.41,8604.49,8601.25,8604.11,298227984
2025-02-05 11:15:00,2025-02-05,2025-02-05,11:15:00,8604.8,8605.67,8603.14,8603.72,308818880
2025-02-05 11:16:00,2025-02-05,2025-02-05,11:16:00,8603.73,8609.02,8603.73,8607.93,306330336
2025-02-05 11:17:00,2025-02-05,2025-02-05,11:17:00,8607.67,8607.67,8603.39,8604.52,388156448
2025-02-05 11:18:00,2025-02-05,2025-02-05,11:18:00,8605.01,8605.01,8602.7,8603.7,281431392
2025-02-05 11:19:00,2025-02-05,2025-02-05,11:19:00,8604.14,8607.92,8603.81,8604.36,299314128
2025-02-05 11:20:00,2025-02-05,2025-02-05,11:20:00,8604.41,8608.21,8604.41,8608.21,303757136
2025-02-05 11:21:00,2025-02-05,2025-02-05,11:21:00,8608.24,8609.43,8607.22,8609.14,331447728
2025-02-05 11:22:00,2025-02-05,2025-02-05,11:22:00,8608.86,8611.34,8608.73,8611.34,346064192
2025-02-05 11:23:00,2025-02-05,2025-02-05,11:23:00,8610.64,8613.97,8606.65,8607.46,529069952
2025-02-05 11:24:00,2025-02-05,2025-02-05,11:24:00,8606.64,8606.64,8600.17,8602.64,498059200
2025-02-05 11:25:00,2025-02-05,2025-02-05,11:25:00,8602.63,8603.62,8600.7,8602.73,269077584
2025-02-05 11:26:00,2025-02-05,2025-02-05,11:26:00,8603.35,8603.35,8600.32,8601.84,257944625
2025-02-05 11:27:00,2025-02-05,2025-02-05,11:27:00,8601.26,8603.19,8600.52,8601.74,236993714
2025-02-05 11:28:00,2025-02-05,2025-02-05,11:28:00,8601.48,8604.11,8601.48,8603.21,296375616
2025-02-05 11:29:00,2025-02-05,2025-02-05,11:29:00,8602.59,8604.59,8601.58,8603.23,339462656
2025-02-05 11:30:00,2025-02-05,2025-02-05,11:30:00,8602.06,8604.54,8599.79,8600.37,328983040
2025-02-05 11:31:00,2025-02-05,2025-02-05,11:31:00,8601.15,8601.15,8601.08,8601.08,17313344
2025-02-05 11:32:00,2025-02-05,2025-02-05,11:32:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:33:00,2025-02-05,2025-02-05,11:33:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:34:00,2025-02-05,2025-02-05,11:34:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:35:00,2025-02-05,2025-02-05,11:35:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:36:00,2025-02-05,2025-02-05,11:36:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:37:00,2025-02-05,2025-02-05,11:37:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:38:00,2025-02-05,2025-02-05,11:38:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:39:00,2025-02-05,2025-02-05,11:39:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:40:00,2025-02-05,2025-02-05,11:40:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:41:00,2025-02-05,2025-02-05,11:41:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:42:00,2025-02-05,2025-02-05,11:42:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:43:00,2025-02-05,2025-02-05,11:43:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:44:00,2025-02-05,2025-02-05,11:44:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:45:00,2025-02-05,2025-02-05,11:45:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:46:00,2025-02-05,2025-02-05,11:46:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:47:00,2025-02-05,2025-02-05,11:47:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:48:00,2025-02-05,2025-02-05,11:48:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:49:00,2025-02-05,2025-02-05,11:49:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:50:00,2025-02-05,2025-02-05,11:50:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:51:00,2025-02-05,2025-02-05,11:51:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:52:00,2025-02-05,2025-02-05,11:52:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:53:00,2025-02-05,2025-02-05,11:53:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:54:00,2025-02-05,2025-02-05,11:54:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:55:00,2025-02-05,2025-02-05,11:55:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:56:00,2025-02-05,2025-02-05,11:56:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:57:00,2025-02-05,2025-02-05,11:57:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:58:00,2025-02-05,2025-02-05,11:58:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 11:59:00,2025-02-05,2025-02-05,11:59:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 12:00:00,2025-02-05,2025-02-05,12:00:00,8601.08,8601.08,8601.08,8601.08,0
2025-02-05 13:01:00,2025-02-05,2025-02-05,13:01:00,8602.73,8603.16,8589.36,8591.68,2061796800
2025-02-05 13:02:00,2025-02-05,2025-02-05,13:02:00,8591.5,8596.73,8590.84,8595.13,566377776
2025-02-05 13:03:00,2025-02-05,2025-02-05,13:03:00,8594.48,8594.55,8586.56,8587.54,708159456
2025-02-05 13:04:00,2025-02-05,2025-02-05,13:04:00,8586.3,8588.58,8582.53,8582.53,439286800
2025-02-05 13:05:00,2025-02-05,2025-02-05,13:05:00,8583.36,8583.36,8575.94,8576.41,768747136
2025-02-05 13:06:00,2025-02-05,2025-02-05,13:06:00,8575.44,8576.77,8570.73,8576.38,853679456
2025-02-05 13:07:00,2025-02-05,2025-02-05,13:07:00,8575.68,8575.81,8571.08,8573.4,483174336
2025-02-05 13:08:00,2025-02-05,2025-02-05,13:08:00,8572.66,8576.37,8571.08,8571.94,425432688
2025-02-05 13:09:00,2025-02-05,2025-02-05,13:09:00,8571.86,8577.22,8571.38,8577.22,364410896
2025-02-05 13:10:00,2025-02-05,2025-02-05,13:10:00,8576.74,8577.88,8573.07,8577.88,370025248
2025-02-05 13:11:00,2025-02-05,2025-02-05,13:11:00,8577.99,8580.35,8577.47,8577.47,367192608
2025-02-05 13:12:00,2025-02-05,2025-02-05,13:12:00,8577.89,8584.49,8576.61,8583.45,414880768
2025-02-05 13:13:00,2025-02-05,2025-02-05,13:13:00,8584.48,8586.13,8583.76,8584.27,275901328
2025-02-05 13:14:00,2025-02-05,2025-02-05,13:14:00,8584.7,8584.7,8581.23,8583.48,356078896
2025-02-05 13:15:00,2025-02-05,2025-02-05,13:15:00,8583.64,8584.6,8582.34,8582.67,290405808
2025-02-05 13:16:00,2025-02-05,2025-02-05,13:16:00,8582.93,8582.93,8581.2,8581.81,282844752
2025-02-05 13:17:00,2025-02-05,2025-02-05,13:17:00,8582.48,8584.73,8581.65,8581.92,337328928
2025-02-05 13:18:00,2025-02-05,2025-02-05,13:18:00,8581.99,8583.41,8581.57,8583.41,263697446
2025-02-05 13:19:00,2025-02-05,2025-02-05,13:19:00,8583.21,8583.69,8581.8,8583.09,369303728
2025-02-05 13:20:00,2025-02-05,2025-02-05,13:20:00,8582.8,8583.3,8581.47,8581.79,340385856
2025-02-05 13:21:00,2025-02-05,2025-02-05,13:21:00,8582.03,8585.05,8582.03,8584.27,344400800
2025-02-05 13:22:00,2025-02-05,2025-02-05,13:22:00,8583.67,8584.22,8581.88,8583.89,273697136
2025-02-05 13:23:00,2025-02-05,2025-02-05,13:23:00,8584.58,8585.69,8583.92,8584.87,264087574
2025-02-05 13:24:00,2025-02-05,2025-02-05,13:24:00,8585.19,8585.63,8582.31,8583.1,309785744
2025-02-05 13:25:00,2025-02-05,2025-02-05,13:25:00,8583.0,8583.95,8579.14,8579.14,388061344
2025-02-05 13:26:00,2025-02-05,2025-02-05,13:26:00,8579.17,8584.26,8579.17,8584.26,317860448
2025-02-05 13:27:00,2025-02-05,2025-02-05,13:27:00,8582.28,8582.72,8578.68,8579.51,281875952
2025-02-05 13:28:00,2025-02-05,2025-02-05,13:28:00,8578.97,8578.97,8576.15,8576.37,415244608
2025-02-05 13:29:00,2025-02-05,2025-02-05,13:29:00,8576.33,8580.13,8576.33,8578.53,275038096
2025-02-05 13:30:00,2025-02-05,2025-02-05,13:30:00,8578.93,8582.48,8578.93,8581.17,298061648
2025-02-05 13:31:00,2025-02-05,2025-02-05,13:31:00,8581.03,8582.9,8578.9,8579.96,295817280
2025-02-05 13:32:00,2025-02-05,2025-02-05,13:32:00,8579.52,8580.19,8576.29,8578.26,343545488
2025-02-05 13:33:00,2025-02-05,2025-02-05,13:33:00,8577.95,8579.51,8575.44,8576.29,360263040
2025-02-05 13:34:00,2025-02-05,2025-02-05,13:34:00,8576.35,8581.93,8576.35,8580.83,344536880
2025-02-05 13:35:00,2025-02-05,2025-02-05,13:35:00,8581.33,8581.34,8578.92,8580.21,296941120
2025-02-05 13:36:00,2025-02-05,2025-02-05,13:36:00,8580.65,8586.58,8580.65,8582.29,450648048
2025-02-05 13:37:00,2025-02-05,2025-02-05,13:37:00,8581.86,8583.03,8577.92,8578.68,358357648
2025-02-05 13:38:00,2025-02-05,2025-02-05,13:38:00,8578.75,8580.11,8577.76,8578.06,248082194
2025-02-05 13:39:00,2025-02-05,2025-02-05,13:39:00,8577.81,8578.62,8573.19,8573.19,395562288
2025-02-05 13:40:00,2025-02-05,2025-02-05,13:40:00,8572.47,8573.24,8570.28,8570.28,425856992
2025-02-05 13:41:00,2025-02-05,2025-02-05,13:41:00,8570.33,8570.33,8566.77,8566.77,500947216
2025-02-05 13:42:00,2025-02-05,2025-02-05,13:42:00,8567.13,8571.69,8567.06,8571.69,389815248
2025-02-05 13:43:00,2025-02-05,2025-02-05,13:43:00,8571.07,8571.65,8569.75,8570.38,267854949
2025-02-05 13:44:00,2025-02-05,2025-02-05,13:44:00,8570.6,8570.66,8566.5,8567.43,381126992
2025-02-05 13:45:00,2025-02-05,2025-02-05,13:45:00,8566.53,8566.6,8562.95,8565.05,446490480
2025-02-05 13:46:00,2025-02-05,2025-02-05,13:46:00,8564.06,8567.88,8564.06,8566.94,464922144
2025-02-05 13:47:00,2025-02-05,2025-02-05,13:47:00,8566.95,8569.07,8566.3,8568.76,280160240
2025-02-05 13:48:00,2025-02-05,2025-02-05,13:48:00,8568.44,8571.12,8567.78,8570.06,310642416
2025-02-05 13:49:00,2025-02-05,2025-02-05,13:49:00,8569.43,8573.48,8569.43,8572.16,323573008
2025-02-05 13:50:00,2025-02-05,2025-02-05,13:50:00,8572.07,8572.07,8568.41,8569.03,391733952
2025-02-05 13:51:00,2025-02-05,2025-02-05,13:51:00,8568.21,8570.35,8566.51,8568.11,362456944
2025-02-05 13:52:00,2025-02-05,2025-02-05,13:52:00,8567.91,8570.78,8566.75,8569.73,327526896
2025-02-05 13:53:00,2025-02-05,2025-02-05,13:53:00,8570.13,8570.13,8566.88,8568.17,267716813
2025-02-05 13:54:00,2025-02-05,2025-02-05,13:54:00,8566.59,8571.79,8566.59,8571.08,249607404
2025-02-05 13:55:00,2025-02-05,2025-02-05,13:55:00,8570.68,8571.91,8569.72,8569.72,220807205
2025-02-05 13:56:00,2025-02-05,2025-02-05,13:56:00,8569.22,8570.42,8568.28,8568.78,254674372
2025-02-05 13:57:00,2025-02-05,2025-02-05,13:57:00,8567.89,8569.09,8566.61,8567.63,284782832
2025-02-05 13:58:00,2025-02-05,2025-02-05,13:58:00,8567.1,8570.2,8567.1,8569.48,276412496
2025-02-05 13:59:00,2025-02-05,2025-02-05,13:59:00,8569.33,8569.33,8564.46,8565.92,406608656
2025-02-05 14:00:00,2025-02-05,2025-02-05,14:00:00,8566.05,8568.69,8566.05,8568.13,249863622
2025-02-05 14:01:00,2025-02-05,2025-02-05,14:01:00,8568.18,8568.18,8563.68,8563.68,292455632
2025-02-05 14:02:00,2025-02-05,2025-02-05,14:02:00,8563.84,8563.84,8559.71,8561.88,560705376
2025-02-05 14:03:00,2025-02-05,2025-02-05,14:03:00,8561.69,8565.55,8560.83,8564.13,280154064
2025-02-05 14:04:00,2025-02-05,2025-02-05,14:04:00,8563.59,8564.04,8561.22,8562.11,254145078
2025-02-05 14:05:00,2025-02-05,2025-02-05,14:05:00,8561.61,8562.08,8557.28,8561.42,454074048
2025-02-05 14:06:00,2025-02-05,2025-02-05,14:06:00,8561.88,8567.08,8561.88,8565.79,313350176
2025-02-05 14:07:00,2025-02-05,2025-02-05,14:07:00,8565.28,8566.01,8563.85,8564.42,214708865
2025-02-05 14:08:00,2025-02-05,2025-02-05,14:08:00,8566.18,8568.43,8565.95,8567.45,257453282
2025-02-05 14:09:00,2025-02-05,2025-02-05,14:09:00,8567.4,8571.44,8566.37,8569.8,273388624
2025-02-05 14:10:00,2025-02-05,2025-02-05,14:10:00,8569.56,8572.69,8569.56,8572.15,234194614
2025-02-05 14:11:00,2025-02-05,2025-02-05,14:11:00,8572.59,8573.61,8572.24,8573.01,246877605
2025-02-05 14:12:00,2025-02-05,2025-02-05,14:12:00,8572.96,8573.78,8569.03,8569.6,339229712
2025-02-05 14:13:00,2025-02-05,2025-02-05,14:13:00,8569.61,8570.69,8568.48,8570.69,284846480
2025-02-05 14:14:00,2025-02-05,2025-02-05,14:14:00,8570.64,8571.56,8570.17,8571.0,268301100
2025-02-05 14:15:00,2025-02-05,2025-02-05,14:15:00,8571.04,8571.58,8569.65,8570.44,232053204
2025-02-05 14:16:00,2025-02-05,2025-02-05,14:16:00,8569.79,8572.7,8569.79,8570.88,197452402
2025-02-05 14:17:00,2025-02-05,2025-02-05,14:17:00,8570.95,8573.94,8570.95,8573.75,261568653
2025-02-05 14:18:00,2025-02-05,2025-02-05,14:18:00,8573.42,8578.73,8573.42,8575.66,370547504
2025-02-05 14:19:00,2025-02-05,2025-02-05,14:19:00,8576.26,8577.18,8574.46,8575.7,273525376
2025-02-05 14:20:00,2025-02-05,2025-02-05,14:20:00,8575.4,8579.51,8574.38,8579.51,237444586
2025-02-05 14:21:00,2025-02-05,2025-02-05,14:21:00,8578.79,8585.16,8578.79,8582.76,504712048
2025-02-05 14:22:00,2025-02-05,2025-02-05,14:22:00,8581.61,8583.38,8580.47,8580.47,307730480
2025-02-05 14:23:00,2025-02-05,2025-02-05,14:23:00,8579.54,8581.06,8579.18,8581.06,258334099
2025-02-05 14:24:00,2025-02-05,2025-02-05,14:24:00,8580.52,8581.78,8579.83,8581.11,264243043
2025-02-05 14:25:00,2025-02-05,2025-02-05,14:25:00,8580.81,8581.4,8578.65,8579.74,226622333
2025-02-05 14:26:00,2025-02-05,2025-02-05,14:26:00,8580.06,8581.41,8578.86,8581.41,352171664
2025-02-05 14:27:00,2025-02-05,2025-02-05,14:27:00,8580.56,8581.87,8580.05,8581.56,257690664
2025-02-05 14:28:00,2025-02-05,2025-02-05,14:28:00,8581.5,8583.6,8581.28,8582.88,302304816
2025-02-05 14:29:00,2025-02-05,2025-02-05,14:29:00,8583.68,8584.22,8579.23,8580.0,338881968
2025-02-05 14:30:00,2025-02-05,2025-02-05,14:30:00,8580.84,8580.84,8579.0,8580.7,276052672
2025-02-05 14:31:00,2025-02-05,2025-02-05,14:31:00,8580.33,8584.5,8580.33,8584.49,392942480
2025-02-05 14:32:00,2025-02-05,2025-02-05,14:32:00,8582.81,8583.21,8576.79,8579.26,424177792
2025-02-05 14:33:00,2025-02-05,2025-02-05,14:33:00,8579.53,8579.53,8574.74,8575.0,419270752
2025-02-05 14:34:00,2025-02-05,2025-02-05,14:34:00,8573.97,8574.5,8571.94,8573.18,414380992
